frame_idx,time_s,shift_px,position_mm
78792,196.98,18.6178,0.085512
78793,196.9825,18.4016,0.084519
78794,196.985,18.7844,0.086277
78795,196.9875,18.7309,0.086031
78796,196.99,18.2974,0.08404
78797,196.9925,18.2768,0.083946
78798,196.995,18.3841,0.084438
78799,196.9975,18.6635,0.085722
78800,197.0,18.4519,0.08475
78801,197.0025,18.4875,0.084913
78802,197.005,18.891,0.086766
78803,197.0075,18.9645,0.087104
78804,197.01,19.0871,0.087667
78805,197.0125,19.3524,0.088886
78806,197.015,18.8909,0.086766
78807,197.0175,19.3835,0.089028
78808,197.02,19.5832,0.089946
78809,197.0225,19.9634,0.091692
78810,197.025,20.293,0.093206
78811,197.0275,20.2121,0.092834
78812,197.03,20.1033,0.092335
78813,197.0325,20.1158,0.092392
78814,197.035,19.8452,0.091149
78815,197.0375,19.8568,0.091202
78816,197.04,20.0084,0.091899
78817,197.0425,20.3061,0.093266
78818,197.045,20.0858,0.092254
78819,197.0475,20.1088,0.09236
78820,197.05,19.8627,0.09123
78821,197.0525,20.1671,0.092627
78822,197.055,20.4122,0.093753
78823,197.0575,20.3203,0.093331
78824,197.06,20.1347,0.092479
78825,197.0625,19.7573,0.090745
78826,197.065,19.6218,0.090123
78827,197.0675,19.9718,0.091731
78828,197.07,19.8997,0.091399
78829,197.0725,19.5617,0.089847
78830,197.075,19.5662,0.089868
78831,197.0775,19.308,0.088681
78832,197.08,18.9365,0.086976
78833,197.0825,18.7423,0.086083
78834,197.085,18.9297,0.086944
78835,197.0875,19.0576,0.087531
78836,197.09,19.0317,0.087413
78837,197.0925,18.9846,0.087196
78838,197.095,18.8746,0.086691
78839,197.0975,18.6865,0.085827
78840,197.1,18.9316,0.086953
78841,197.1025,18.8328,0.086499
78842,197.105,18.5843,0.085358
78843,197.1075,18.5914,0.08539
78844,197.11,18.9503,0.087039
78845,197.1125,19.0176,0.087348
78846,197.115,18.7977,0.086338
78847,197.1175,18.3703,0.084375
78848,197.12,17.8853,0.082147
78849,197.1225,17.6526,0.081078
78850,197.125,17.5349,0.080538
78851,197.1275,17.0326,0.078231
78852,197.13,17.0854,0.078473
78853,197.1325,17.3442,0.079662
78854,197.135,17.334,0.079615
78855,197.1375,17.0128,0.07814
78856,197.14,16.7754,0.07705
78857,197.1425,16.7374,0.076875
78858,197.145,16.8196,0.077252
78859,197.1475,16.947,0.077838
78860,197.15,16.9995,0.078079
78861,197.1525,17.1634,0.078832
78862,197.155,17.3005,0.079461
78863,197.1575,17.3382,0.079634
78864,197.16,17.208,0.079036
78865,197.1625,16.9931,0.078049
78866,197.165,17.1813,0.078914
78867,197.1675,16.8753,0.077508
78868,197.17,17.0572,0.078344
78869,197.1725,16.9606,0.0779
78870,197.175,16.8513,0.077398
78871,197.1775,17.4715,0.080246
78872,197.18,17.6006,0.08084
78873,197.1825,17.6483,0.081059
78874,197.185,17.082,0.078458
78875,197.1875,17.01,0.078127
78876,197.19,17.1463,0.078753
78877,197.1925,17.1089,0.078581
78878,197.195,16.9144,0.077688
78879,197.1975,16.8774,0.077518
78880,197.2,17.3965,0.079902
78881,197.2025,17.4582,0.080186
78882,197.205,17.4846,0.080307
78883,197.2075,16.9791,0.077985
78884,197.21,16.8951,0.077599
78885,197.2125,16.2265,0.074528
78886,197.215,16.4693,0.075644
78887,197.2175,16.4772,0.07568
78888,197.22,16.6134,0.076306
78889,197.2225,17.1372,0.078711
78890,197.225,17.1093,0.078583
78891,197.2275,17.3545,0.079709
78892,197.23,17.1011,0.078545
78893,197.2325,17.0503,0.078312
78894,197.235,17.1489,0.078765
78895,197.2375,17.8215,0.081854
78896,197.24,17.7865,0.081694
78897,197.2425,17.2208,0.079095
78898,197.245,17.3719,0.079789
78899,197.2475,17.4305,0.080058
78900,197.25,17.926,0.082334
78901,197.2525,17.9376,0.082388
78902,197.255,17.7738,0.081635
78903,197.2575,18.3178,0.084134
78904,197.26,17.8799,0.082122
78905,197.2625,17.9756,0.082562
78906,197.265,17.5764,0.080729
78907,197.2675,17.5105,0.080426
78908,197.27,17.1045,0.078561
78909,197.2725,17.2865,0.079397
78910,197.275,16.8155,0.077234
78911,197.2775,16.667,0.076552
78912,197.28,16.7883,0.077108
78913,197.2825,17.108,0.078577
78914,197.285,17.5217,0.080477
78915,197.2875,17.9735,0.082552
78916,197.29,17.3688,0.079775
78917,197.2925,17.4681,0.080231
78918,197.295,17.586,0.080773
78919,197.2975,17.1166,0.078616
78920,197.3,16.9868,0.07802
78921,197.3025,16.8179,0.077245
78922,197.305,17.1253,0.078656
78923,197.3075,17.4135,0.07998
78924,197.31,17.0112,0.078133
78925,197.3125,17.2084,0.079038
78926,197.315,17.1085,0.078579
78927,197.3175,17.4377,0.080091
78928,197.32,17.5128,0.080436
78929,197.3225,17.5651,0.080677
78930,197.325,17.3086,0.079498
78931,197.3275,17.3082,0.079496
78932,197.33,17.3369,0.079628
78933,197.3325,16.9943,0.078055
78934,197.335,16.6704,0.076567
78935,197.3375,16.7771,0.077057
78936,197.34,17.5384,0.080554
78937,197.3425,17.3906,0.079875
78938,197.345,17.2744,0.079341
78939,197.3475,17.0427,0.078277
78940,197.35,16.997,0.078067
78941,197.3525,17.2864,0.079396
78942,197.355,17.2243,0.079111
78943,197.3575,16.9829,0.078003
78944,197.36,16.4415,0.075516
78945,197.3625,16.4704,0.075648
78946,197.365,16.3163,0.074941
78947,197.3675,16.4322,0.075473
78948,197.37,16.2422,0.074601
78949,197.3725,15.8773,0.072925
78950,197.375,15.7156,0.072182
78951,197.3775,15.6327,0.071801
78952,197.38,15.3656,0.070574
78953,197.3825,15.1652,0.069654
78954,197.385,14.5218,0.066699
78955,197.3875,14.5507,0.066831
78956,197.39,14.361,0.06596
78957,197.3925,14.2464,0.065434
78958,197.395,14.4191,0.066227
78959,197.3975,14.6481,0.067279
78960,197.4,15.0165,0.068971
78961,197.4025,15.3987,0.070726
78962,197.405,15.1573,0.069617
78963,197.4075,14.9834,0.068819
78964,197.41,15.4049,0.070755
78965,197.4125,15.0606,0.069173
78966,197.415,15.2351,0.069975
78967,197.4175,14.7629,0.067806
78968,197.42,15.1874,0.069756
78969,197.4225,15.0491,0.06912
78970,197.425,14.7699,0.067838
78971,197.4275,14.7398,0.0677
78972,197.43,14.7428,0.067714
78973,197.4325,14.7307,0.067658
78974,197.435,14.693,0.067485
78975,197.4375,14.4695,0.066459
78976,197.44,14.4213,0.066237
78977,197.4425,15.0794,0.06926
78978,197.445,15.4166,0.070808
78979,197.4475,14.9193,0.068524
78980,197.45,14.9259,0.068555
78981,197.4525,15.063,0.069184
78982,197.455,15.4062,0.07076
78983,197.4575,15.5573,0.071455
78984,197.46,15.6422,0.071845
78985,197.4625,16.0655,0.073789
78986,197.465,16.4285,0.075456
78987,197.4675,16.6999,0.076703
78988,197.47,17.1048,0.078562
78989,197.4725,16.7628,0.076991
78990,197.475,17.1045,0.078561
78991,197.4775,17.4552,0.080172
78992,197.48,17.7301,0.081434
78993,197.4825,17.5412,0.080567
78994,197.485,17.2664,0.079305
78995,197.4875,16.9937,0.078052
78996,197.49,17.631,0.080979
78997,197.4925,17.781,0.081668
78998,197.495,17.5301,0.080516
78999,197.4975,17.2851,0.07939
79000,197.5,17.0678,0.078392
79001,197.5025,16.8316,0.077307
79002,197.505,17.0162,0.078156
79003,197.5075,17.2858,0.079394
79004,197.51,17.3455,0.079668
79005,197.5125,17.06,0.078357
79006,197.515,17.105,0.078563
79007,197.5175,16.9749,0.077966
79008,197.52,16.8839,0.077548
79009,197.5225,16.8966,0.077606
79010,197.525,16.9672,0.07793
79011,197.5275,16.7442,0.076906
79012,197.53,16.2413,0.074596
79013,197.5325,16.2657,0.074708
79014,197.535,16.456,0.075582
79015,197.5375,16.5359,0.075949
79016,197.54,16.4757,0.075673
79017,197.5425,16.3405,0.075052
79018,197.545,16.2908,0.074824
79019,197.5475,16.417,0.075403
79020,197.55,16.0534,0.073733
79021,197.5525,15.8513,0.072805
79022,197.555,15.8195,0.072659
79023,197.5575,16.0577,0.073753
79024,197.56,16.3652,0.075165
79025,197.5625,16.3907,0.075282
79026,197.565,16.1633,0.074238
79027,197.5675,16.1664,0.074252
79028,197.57,15.8801,0.072937
79029,197.5725,15.6357,0.071815
79030,197.575,15.6236,0.071759
79031,197.5775,14.8371,0.068147
79032,197.58,14.751,0.067751
79033,197.5825,15.1184,0.069439
79034,197.585,14.9524,0.068676
79035,197.5875,14.777,0.067871
79036,197.59,14.6053,0.067082
79037,197.5925,14.4657,0.066441
79038,197.595,14.7257,0.067635
79039,197.5975,14.4546,0.06639
79040,197.6,14.6846,0.067446
79041,197.6025,14.3522,0.06592
79042,197.605,14.6788,0.06742
79043,197.6075,14.624,0.067168
79044,197.61,14.2383,0.065397
79045,197.6125,14.1935,0.065191
79046,197.615,14.4271,0.066264
79047,197.6175,14.4372,0.06631
79048,197.62,14.5416,0.066789
79049,197.6225,14.0825,0.064681
79050,197.625,14.4818,0.066515
79051,197.6275,14.4529,0.066382
79052,197.63,14.6725,0.067391
79053,197.6325,14.5344,0.066756
79054,197.635,14.5404,0.066784
79055,197.6375,14.3129,0.065739
79056,197.64,14.6694,0.067376
79057,197.6425,14.7286,0.067649
79058,197.645,14.6349,0.067218
79059,197.6475,14.5002,0.066599
79060,197.65,14.4401,0.066323
79061,197.6525,14.5902,0.067013
79062,197.655,14.7319,0.067664
79063,197.6575,14.7724,0.06785
79064,197.66,14.8545,0.068227
79065,197.6625,14.8713,0.068304
79066,197.665,14.6784,0.067418
79067,197.6675,14.4113,0.066191
79068,197.67,14.1122,0.064817
79069,197.6725,13.7709,0.06325
79070,197.675,14.0246,0.064415
79071,197.6775,14.0222,0.064404
79072,197.68,13.6878,0.062868
79073,197.6825,13.7442,0.063127
79074,197.685,13.9182,0.063926
79075,197.6875,14.0745,0.064644
79076,197.69,13.9823,0.064221
79077,197.6925,13.378,0.061445
79078,197.695,12.8087,0.05883
79079,197.6975,12.7778,0.058688
79080,197.7,12.8916,0.059211
79081,197.7025,12.8036,0.058807
79082,197.705,12.6968,0.058316
79083,197.7075,12.5253,0.057529
79084,197.71,12.0907,0.055532
79085,197.7125,11.9012,0.054662
79086,197.715,11.8622,0.054483
79087,197.7175,11.466,0.052663
79088,197.72,11.9039,0.054675
79089,197.7225,12.0975,0.055564
79090,197.725,12.0663,0.05542
79091,197.7275,12.3025,0.056505
79092,197.73,12.576,0.057762
79093,197.7325,12.816,0.058864
79094,197.735,12.6534,0.058117
79095,197.7375,12.5767,0.057765
79096,197.74,13.052,0.059948
79097,197.7425,13.3904,0.061502
79098,197.745,13.8031,0.063398
79099,197.7475,13.963,0.064132
79100,197.75,13.5849,0.062395
79101,197.7525,13.6984,0.062917
79102,197.755,13.6275,0.062591
79103,197.7575,13.5721,0.062337
79104,197.76,13.5389,0.062184
79105,197.7625,13.2678,0.060939
79106,197.765,13.5523,0.062246
79107,197.7675,14.0349,0.064462
79108,197.77,13.7017,0.062932
79109,197.7725,14.023,0.064408
79110,197.775,13.7346,0.063083
79111,197.7775,14.0729,0.064637
79112,197.78,14.1835,0.065145
79113,197.7825,14.3465,0.065894
79114,197.785,14.089,0.064711
79115,197.7875,13.6047,0.062486
79116,197.79,13.8823,0.063761
79117,197.7925,14.0434,0.064501
79118,197.795,13.7423,0.063118
79119,197.7975,13.4173,0.061626
79120,197.8,13.3332,0.061239
79121,197.8025,13.6368,0.062634
79122,197.805,13.6158,0.062537
79123,197.8075,13.8836,0.063767
79124,197.81,13.632,0.062612
79125,197.8125,14.2071,0.065253
79126,197.815,14.4033,0.066155
79127,197.8175,14.3958,0.06612
79128,197.82,14.7094,0.06756
79129,197.8225,14.7832,0.067899
79130,197.825,14.3299,0.065817
79131,197.8275,13.8893,0.063793
79132,197.83,13.7324,0.063073
79133,197.8325,13.792,0.063346
79134,197.835,13.761,0.063204
79135,197.8375,14.1335,0.064915
79136,197.84,14.0451,0.064509
79137,197.8425,13.9341,0.063999
79138,197.845,13.4373,0.061717
79139,197.8475,13.4755,0.061893
79140,197.85,13.4288,0.061679
79141,197.8525,13.2554,0.060882
79142,197.855,13.3046,0.061108
79143,197.8575,13.6585,0.062733
79144,197.86,13.7695,0.063243
79145,197.8625,13.728,0.063053
79146,197.865,13.838,0.063558
79147,197.8675,13.6339,0.062621
79148,197.87,13.4868,0.061945
79149,197.8725,13.5934,0.062435
79150,197.875,13.5999,0.062464
79151,197.8775,13.7423,0.063118
79152,197.88,13.8836,0.063767
79153,197.8825,14.0108,0.064352
79154,197.885,13.848,0.063604
79155,197.8875,13.7821,0.063301
79156,197.89,13.6403,0.06265
79157,197.8925,13.3741,0.061427
79158,197.895,13.3175,0.061167
79159,197.8975,13.3254,0.061203
79160,197.9,13.4605,0.061824
79161,197.9025,13.6412,0.062654
79162,197.905,13.8733,0.06372
79163,197.9075,13.5859,0.0624
79164,197.91,13.445,0.061753
79165,197.9125,13.1308,0.06031
79166,197.915,13.3937,0.061517
79167,197.9175,13.1071,0.060201
79168,197.92,12.4111,0.057004
79169,197.9225,12.4793,0.057317
79170,197.925,12.5034,0.057428
79171,197.9275,12.5366,0.057581
79172,197.93,12.6736,0.05821
79173,197.9325,13.0074,0.059743
79174,197.935,12.6944,0.058306
79175,197.9375,12.4185,0.057038
79176,197.94,12.3789,0.056856
79177,197.9425,12.5172,0.057491
79178,197.945,12.2771,0.056389
79179,197.9475,11.8992,0.054653
79180,197.95,11.9526,0.054898
79181,197.9525,12.0086,0.055155
79182,197.955,12.403,0.056967
79183,197.9575,12.5605,0.05769
79184,197.96,12.9974,0.059697
79185,197.9625,13.2964,0.06107
79186,197.965,13.1967,0.060613
79187,197.9675,12.9025,0.059261
79188,197.97,12.9241,0.05936
79189,197.9725,13.1489,0.060393
79190,197.975,13.1981,0.060619
79191,197.9775,12.6896,0.058283
79192,197.98,12.6555,0.058127
79193,197.9825,12.2294,0.05617
79194,197.985,12.6486,0.058095
79195,197.9875,12.3127,0.056552
79196,197.99,12.1842,0.055962
79197,197.9925,11.7428,0.053935
79198,197.995,11.5519,0.053058
79199,197.9975,11.6756,0.053626
79200,198.0,11.7868,0.054137
79201,198.0025,11.9454,0.054865
79202,198.005,12.0408,0.055304
79203,198.0075,12.2575,0.056299
79204,198.01,12.1874,0.055977
79205,198.0125,12.0248,0.05523
79206,198.015,11.9029,0.05467
79207,198.0175,11.6708,0.053604
79208,198.02,12.0072,0.055149
79209,198.0225,11.7485,0.053961
79210,198.025,11.6883,0.053684
79211,198.0275,11.8174,0.054277
79212,198.03,11.7829,0.054119
79213,198.0325,12.003,0.05513
79214,198.035,12.0642,0.055411
79215,198.0375,12.0615,0.055399
79216,198.04,12.1213,0.055673
79217,198.0425,12.6278,0.057999
79218,198.045,12.7213,0.058429
79219,198.0475,12.6222,0.057974
79220,198.05,12.5012,0.057418
79221,198.0525,12.3247,0.056607
79222,198.055,12.7547,0.058582
79223,198.0575,12.8962,0.059232
79224,198.06,12.9196,0.05934
79225,198.0625,12.8478,0.05901
79226,198.065,13.233,0.060779
79227,198.0675,13.363,0.061376
79228,198.07,13.0955,0.060148
79229,198.0725,12.8578,0.059056
79230,198.075,13.1385,0.060345
79231,198.0775,13.2869,0.061027
79232,198.08,13.4117,0.0616
79233,198.0825,13.5011,0.062011
79234,198.085,13.402,0.061555
79235,198.0875,13.629,0.062598
79236,198.09,13.7167,0.063001
79237,198.0925,13.3361,0.061253
79238,198.095,12.8553,0.059044
79239,198.0975,12.4442,0.057156
79240,198.1,12.2878,0.056438
79241,198.1025,12.2491,0.05626
79242,198.105,11.9198,0.054748
79243,198.1075,12.0899,0.055529
79244,198.11,12.466,0.057256
79245,198.1125,12.1753,0.055921
79246,198.115,11.9088,0.054697
79247,198.1175,11.5889,0.053228
79248,198.12,11.3999,0.05236
79249,198.1225,11.8443,0.054401
79250,198.125,11.7716,0.054067
79251,198.1275,11.8959,0.054638
79252,198.13,12.0542,0.055365
79253,198.1325,12.1533,0.05582
79254,198.135,12.0962,0.055558
79255,198.1375,12.0583,0.055384
79256,198.14,12.2115,0.056087
79257,198.1425,12.4203,0.057047
79258,198.145,12.6976,0.05832
79259,198.1475,12.8913,0.05921
79260,198.15,12.8963,0.059232
79261,198.1525,12.8435,0.05899
79262,198.155,13.1178,0.06025
79263,198.1575,13.6115,0.062518
79264,198.16,13.0342,0.059866
79265,198.1625,13.0848,0.060099
79266,198.165,13.4364,0.061714
79267,198.1675,13.3193,0.061175
79268,198.17,13.4925,0.061971
79269,198.1725,13.4075,0.061581
79270,198.175,13.475,0.061891
79271,198.1775,13.695,0.062901
79272,198.18,13.9243,0.063954
79273,198.1825,13.471,0.061872
79274,198.185,13.6564,0.062724
79275,198.1875,13.0916,0.06013
79276,198.19,13.2923,0.061051
79277,198.1925,13.6522,0.062704
79278,198.195,13.724,0.063034
79279,198.1975,13.5716,0.062334
79280,198.2,13.3694,0.061406
79281,198.2025,13.3855,0.06148
79282,198.205,13.4681,0.061859
79283,198.2075,13.2149,0.060696
79284,198.21,13.0471,0.059925
79285,198.2125,13.0024,0.05972
79286,198.215,12.9386,0.059427
79287,198.2175,12.7534,0.058576
79288,198.22,12.7002,0.058332
79289,198.2225,12.9704,0.059573
79290,198.225,12.535,0.057573
79291,198.2275,12.7795,0.058696
79292,198.23,12.3968,0.056939
79293,198.2325,12.4604,0.057231
79294,198.235,12.5945,0.057847
79295,198.2375,12.5558,0.057669
79296,198.24,12.8062,0.058819
79297,198.2425,12.4991,0.057408
79298,198.245,12.4027,0.056965
79299,198.2475,12.6419,0.058064
79300,198.25,12.3682,0.056807
79301,198.2525,12.0644,0.055412
79302,198.255,11.9089,0.054698
79303,198.2575,12.1647,0.055873
79304,198.26,12.1322,0.055723
79305,198.2625,12.0312,0.055259
79306,198.265,11.8517,0.054435
79307,198.2675,11.5434,0.053019
79308,198.27,11.0479,0.050743
79309,198.2725,10.7573,0.049408
79310,198.275,10.1949,0.046825
79311,198.2775,9.6199,0.044184
79312,198.28,9.1979,0.042246
79313,198.2825,9.2735,0.042593
79314,198.285,8.6106,0.039548
79315,198.2875,8.0658,0.037046
79316,198.29,7.3614,0.033811
79317,198.2925,7.3673,0.033838
79318,198.295,7.3261,0.033649
79319,198.2975,7.6615,0.035189
79320,198.3,7.4601,0.034264
79321,198.3025,7.6724,0.035239
79322,198.305,7.8829,0.036206
79323,198.3075,8.5133,0.039101
79324,198.31,8.5828,0.039421
79325,198.3125,9.0049,0.041359
79326,198.315,8.7799,0.040326
79327,198.3175,9.1887,0.042204
79328,198.32,8.9834,0.041261
79329,198.3225,8.9679,0.041189
79330,198.325,8.8101,0.040465
79331,198.3275,9.2628,0.042544
79332,198.33,9.3165,0.042791
79333,198.3325,9.3001,0.042715
79334,198.335,9.4248,0.043288
79335,198.3375,9.0823,0.041715
79336,198.34,9.3499,0.042944
79337,198.3425,9.7186,0.044637
79338,198.345,10.3004,0.04731
79339,198.3475,10.23,0.046986
79340,198.35,10.6048,0.048708
79341,198.3525,10.774,0.049485
79342,198.355,10.3736,0.047646
79343,198.3575,10.6692,0.049004
79344,198.36,11.1019,0.050991
79345,198.3625,11.1761,0.051332
79346,198.365,11.2683,0.051755
79347,198.3675,10.7501,0.049375
79348,198.37,10.9552,0.050317
79349,198.3725,10.7202,0.049238
79350,198.375,10.5017,0.048234
79351,198.3775,10.8687,0.04992
79352,198.38,10.5385,0.048403
79353,198.3825,10.1477,0.046608
79354,198.385,10.5056,0.048252
79355,198.3875,10.6746,0.049028
79356,198.39,10.7984,0.049597
79357,198.3925,10.9693,0.050382
79358,198.395,10.6722,0.049018
79359,198.3975,10.9535,0.050309
79360,198.4,10.843,0.049802
79361,198.4025,10.9973,0.050511
79362,198.405,11.1161,0.051056
79363,198.4075,11.3273,0.052027
79364,198.41,11.2021,0.051451
79365,198.4125,11.4889,0.052769
79366,198.415,11.5147,0.052887
79367,198.4175,11.7764,0.054089
79368,198.42,11.8685,0.054512
79369,198.4225,12.0556,0.055371
79370,198.425,12.2684,0.056349
79371,198.4275,12.1385,0.055752
79372,198.43,12.414,0.057018
79373,198.4325,12.338,0.056668
79374,198.435,12.4234,0.057061
79375,198.4375,12.4655,0.057254
79376,198.44,12.5688,0.057729
79377,198.4425,12.5639,0.057706
79378,198.445,12.9411,0.059439
79379,198.4475,12.6434,0.058071
79380,198.45,12.5487,0.057636
79381,198.4525,12.8779,0.059148
79382,198.455,13.1107,0.060218
79383,198.4575,13.0776,0.060066
79384,198.46,13.3366,0.061255
79385,198.4625,13.15,0.060398
79386,198.465,12.5693,0.057731
79387,198.4675,12.7885,0.058738
79388,198.47,12.8332,0.058943
79389,198.4725,12.4355,0.057116
79390,198.475,12.1527,0.055817
79391,198.4775,12.5372,0.057583
79392,198.48,12.828,0.058919
79393,198.4825,12.8307,0.058931
79394,198.485,12.9032,0.059264
79395,198.4875,13.227,0.060752
79396,198.49,13.8116,0.063437
79397,198.4925,13.9921,0.064266
79398,198.495,14.0868,0.064701
79399,198.4975,13.8892,0.063793
79400,198.5,13.9918,0.064264
79401,198.5025,14.191,0.065179
79402,198.505,14.478,0.066498
79403,198.5075,14.8323,0.068125
79404,198.51,14.4115,0.066192
79405,198.5125,14.4182,0.066223
79406,198.515,14.4671,0.066448
79407,198.5175,14.5811,0.066971
79408,198.52,14.4572,0.066402
79409,198.5225,14.8312,0.06812
79410,198.525,14.8295,0.068112
79411,198.5275,14.8426,0.068172
79412,198.53,14.9224,0.068539
79413,198.5325,15.2493,0.07004
79414,198.535,15.0138,0.068959
79415,198.5375,15.0506,0.069128
79416,198.54,15.2718,0.070143
79417,198.5425,14.7914,0.067937
79418,198.545,14.8725,0.068309
79419,198.5475,14.5954,0.067037
79420,198.55,14.3015,0.065687
79421,198.5525,13.4878,0.061949
79422,198.555,13.4652,0.061845
79423,198.5575,13.6244,0.062577
79424,198.56,13.8934,0.063812
79425,198.5625,13.5062,0.062034
79426,198.565,13.4997,0.062004
79427,198.5675,13.6531,0.062709
79428,198.57,13.7027,0.062936
79429,198.5725,13.4139,0.06161
79430,198.575,12.8521,0.05903
79431,198.5775,12.8827,0.05917
79432,198.58,13.0886,0.060116
79433,198.5825,13.1579,0.060434
79434,198.585,13.1811,0.060541
79435,198.5875,13.4217,0.061646
79436,198.59,12.8171,0.058869
79437,198.5925,13.0672,0.060017
79438,198.595,13.2172,0.060707
79439,198.5975,13.1284,0.060299
79440,198.6,12.5319,0.057559
79441,198.6025,12.1855,0.055968
79442,198.605,12.6369,0.058041
79443,198.6075,12.8711,0.059117
79444,198.61,12.7452,0.058539
79445,198.6125,12.7165,0.058407
79446,198.615,12.8068,0.058821
79447,198.6175,12.6936,0.058302
79448,198.62,12.4848,0.057343
79449,198.6225,12.4359,0.057118
79450,198.625,12.309,0.056535
79451,198.6275,12.3957,0.056934
79452,198.63,12.6724,0.058204
79453,198.6325,12.0715,0.055445
79454,198.635,11.9701,0.054979
79455,198.6375,12.1939,0.056006
79456,198.64,12.0173,0.055196
79457,198.6425,11.9013,0.054662
79458,198.645,11.468,0.052673
79459,198.6475,11.5213,0.052917
79460,198.65,12.1506,0.055808
79461,198.6525,11.7107,0.053787
79462,198.655,11.5911,0.053238
79463,198.6575,11.8761,0.054547
79464,198.66,11.5425,0.053015
79465,198.6625,11.5699,0.05314
79466,198.665,11.5624,0.053106
79467,198.6675,11.2792,0.051805
79468,198.67,11.2291,0.051575
79469,198.6725,11.0084,0.050562
79470,198.675,10.8357,0.049769
79471,198.6775,10.9634,0.050355
79472,198.68,10.5028,0.048239
79473,198.6825,10.4255,0.047884
79474,198.685,10.6374,0.048858
79475,198.6875,11.1057,0.051008
79476,198.69,10.9961,0.050505
79477,198.6925,10.9109,0.050114
79478,198.695,10.87,0.049926
79479,198.6975,10.5545,0.048477
79480,198.7,10.3523,0.047548
79481,198.7025,10.4618,0.048051
79482,198.705,10.2247,0.046962
79483,198.7075,10.4689,0.048084
79484,198.71,10.4859,0.048162
79485,198.7125,10.3225,0.047411
79486,198.715,10.1553,0.046643
79487,198.7175,9.8358,0.045176
79488,198.72,10.0282,0.046059
79489,198.7225,10.3886,0.047715
79490,198.725,10.0856,0.046323
79491,198.7275,9.7274,0.044678
79492,198.73,9.8768,0.045364
79493,198.7325,10.3164,0.047383
79494,198.735,10.2368,0.047018
79495,198.7375,9.8254,0.045128
79496,198.74,9.2624,0.042542
79497,198.7425,9.3327,0.042865
79498,198.745,9.0197,0.041428
79499,198.7475,8.723,0.040065
79500,198.75,8.5567,0.039301
79501,198.7525,8.2823,0.038041
79502,198.755,8.0574,0.037007
79503,198.7575,7.8886,0.036232
79504,198.76,7.4949,0.034424
79505,198.7625,7.6747,0.03525
79506,198.765,7.3121,0.033585
79507,198.7675,7.4536,0.034234
79508,198.77,7.2879,0.033473
79509,198.7725,6.8779,0.03159
79510,198.775,7.3209,0.033625
79511,198.7775,7.7358,0.035531
79512,198.78,7.8989,0.03628
79513,198.7825,7.5125,0.034505
79514,198.785,7.3485,0.033752
79515,198.7875,7.5538,0.034695
79516,198.79,7.4132,0.034049
79517,198.7925,7.4204,0.034082
79518,198.795,7.1645,0.032907
79519,198.7975,7.6761,0.035257
79520,198.8,7.041,0.032339
79521,198.8025,7.1967,0.033055
79522,198.805,6.7376,0.030946
79523,198.8075,6.5993,0.03031
79524,198.81,7.0737,0.032489
79525,198.8125,7.1574,0.032874
79526,198.815,7.145,0.032817
79527,198.8175,7.0851,0.032542
79528,198.82,6.8463,0.031445
79529,198.8225,6.7379,0.030947
79530,198.825,6.7928,0.031199
79531,198.8275,6.8836,0.031616
79532,198.83,6.4665,0.029701
79533,198.8325,6.1037,0.028034
79534,198.835,5.9904,0.027514
79535,198.8375,5.9133,0.02716
79536,198.84,5.7386,0.026357
79537,198.8425,5.751,0.026414
79538,198.845,5.9458,0.027309
79539,198.8475,5.9859,0.027493
79540,198.85,6.0629,0.027847
79541,198.8525,6.0099,0.027604
79542,198.855,6.2149,0.028545
79543,198.8575,6.2186,0.028562
79544,198.86,6.4261,0.029515
79545,198.8625,6.1652,0.028317
79546,198.865,5.8627,0.026928
79547,198.8675,6.3209,0.029032
79548,198.87,6.5566,0.030115
79549,198.8725,6.5056,0.02988
79550,198.875,6.5664,0.030159
79551,198.8775,6.7219,0.030874
79552,198.88,6.7514,0.031009
79553,198.8825,6.6214,0.030412
79554,198.885,6.7611,0.031054
79555,198.8875,6.3909,0.029354
79556,198.89,6.3018,0.028944
79557,198.8925,5.6434,0.02592
79558,198.895,5.2278,0.024011
79559,198.8975,4.5381,0.020844
79560,198.9,4.5741,0.021009
79561,198.9025,4.4238,0.020318
79562,198.905,4.1538,0.019078
79563,198.9075,4.1525,0.019072
79564,198.91,3.4896,0.016028
79565,198.9125,3.6018,0.016543
79566,198.915,3.8781,0.017812
79567,198.9175,3.8643,0.017749
79568,198.92,3.2922,0.015121
79569,198.9225,3.1892,0.014648
79570,198.925,2.7929,0.012828
79571,198.9275,2.988,0.013724
79572,198.93,3.2378,0.014871
79573,198.9325,3.3839,0.015542
79574,198.935,3.2358,0.014862
79575,198.9375,3.3637,0.01545
79576,198.94,3.3319,0.015303
79577,198.9425,3.3622,0.015443
79578,198.945,3.1752,0.014584
79579,198.9475,3.4256,0.015734
79580,198.95,3.3242,0.015268
79581,198.9525,3.2402,0.014882
79582,198.955,3.1677,0.014549
79583,198.9575,2.7674,0.012711
79584,198.96,2.1085,0.009684
79585,198.9625,1.747,0.008024
79586,198.965,1.3036,0.005987
79587,198.9675,0.8434,0.003874
79588,198.97,0.0731,0.000336
79589,198.9725,0.248,0.001139
79590,198.975,0.2178,0.001
79591,198.9775,0.4701,0.002159
79592,198.98,0.8223,0.003777
79593,198.9825,0.9399,0.004317
79594,198.985,1.08,0.00496
